# Stellar evolution data converted from CSV
# Age(years)  Mdot(Msun/yr)  vwind(km/s)  Twind(K)
 5.15000e+06 -6.65968e+00     72.870     7633.4
 5.15000e+06 -6.70922e+00     77.495     8117.7
 5.16000e+06 -6.47779e+00     50.469     5274.5
 5.16000e+06 -6.50091e+00     56.236     5885.2
 5.16000e+06 -6.52871e+00     60.675     6353.3
 5.17000e+06 -6.36151e+00     39.557     4151.9
 5.17000e+06 -6.36116e+00     39.555     4152.2
 5.17000e+06 -6.36058e+00     39.548     4152.5
 5.17000e+06 -6.36220e+00     39.567     4151.9
 5.17000e+06 -6.43409e+00     43.247     4490.8
 5.17000e+06 -6.42683e+00     40.687     4180.5
 5.17000e+06 -6.44126e+00     41.097     4206.6
 5.17000e+06 -6.36630e+00     39.626     4152.6
 5.17000e+06 -6.37285e+00     39.730     4154.6
 5.17000e+06 -6.36345e+00     39.583     4151.9
 5.17000e+06 -6.39171e+00     40.042     4161.2
 5.17000e+06 -6.36083e+00     39.551     4152.4
 5.18000e+06 -6.35505e+00     39.458     4151.0
 5.18000e+06 -6.35557e+00     39.465     4151.1
 5.18000e+06 -6.35767e+00     39.501     4151.8
 5.18000e+06 -6.35596e+00     39.473     4151.3
 5.18000e+06 -6.35996e+00     39.540     4152.6
 5.18000e+06 -6.36029e+00     39.545     4152.6
 5.18000e+06 -6.35967e+00     39.535     4152.6
 5.18000e+06 -6.35682e+00     39.487     4151.5
 5.18000e+06 -6.35725e+00     39.494     4151.7
 5.18000e+06 -6.35643e+00     39.480     4151.4
 5.18000e+06 -6.35925e+00     39.529     4152.5
 5.18000e+06 -6.35808e+00     39.508     4152.0
 5.18000e+06 -6.35851e+00     39.517     4152.3
 5.18000e+06 -6.35890e+00     39.523     4152.4
 5.19000e+06 -6.34926e+00     39.359     4148.8
 5.19000e+06 -6.34868e+00     39.350     4148.7
 5.19000e+06 -6.35191e+00     39.403     4149.7
 5.19000e+06 -6.35146e+00     39.396     4149.6
 5.19000e+06 -6.35282e+00     39.418     4150.0
 5.19000e+06 -6.35110e+00     39.390     4149.4
 5.19000e+06 -6.34964e+00     39.366     4149.0
 5.19000e+06 -6.35016e+00     39.375     4149.2
 5.19000e+06 -6.35056e+00     39.382     4149.3
 5.19000e+06 -6.35238e+00     39.411     4149.8
 5.19000e+06 -6.35374e+00     39.436     4150.6
 5.19000e+06 -6.35331e+00     39.429     4150.4
 5.19000e+06 -6.35466e+00     39.451     4150.8
 5.19000e+06 -6.35427e+00     39.444     4150.7
 5.20000e+06 -6.34080e+00     39.216     4145.5
 5.20000e+06 -6.34191e+00     39.234     4145.9
 5.20000e+06 -6.34134e+00     39.224     4145.7
 5.20000e+06 -6.34474e+00     39.285     4147.4
 5.20000e+06 -6.34525e+00     39.293     4147.6
 5.20000e+06 -6.34624e+00     39.310     4147.9
 5.20000e+06 -6.34573e+00     39.302     4147.8
 5.20000e+06 -6.34302e+00     39.252     4146.3
 5.20000e+06 -6.34367e+00     39.265     4146.8
 5.20000e+06 -6.34420e+00     39.276     4147.3
 5.20000e+06 -6.34248e+00     39.243     4146.1
 5.20000e+06 -6.34675e+00     39.318     4148.1
 5.20000e+06 -6.34725e+00     39.327     4148.3
 5.20000e+06 -6.34774e+00     39.335     4148.4
 5.20000e+06 -6.34824e+00     39.343     4148.5
 5.21000e+06 -6.33224e+00     39.074     4142.5
 5.21000e+06 -6.33155e+00     39.060     4142.2
 5.21000e+06 -6.33373e+00     39.098     4143.0
 5.21000e+06 -6.33298e+00     39.085     4142.7
 5.21000e+06 -6.33839e+00     39.176     4144.7
 5.21000e+06 -6.33899e+00     39.186     4144.9
 5.21000e+06 -6.33714e+00     39.155     4144.4
 5.21000e+06 -6.33776e+00     39.166     4144.5
 5.21000e+06 -6.33441e+00     39.109     4143.2
 5.21000e+06 -6.33508e+00     39.120     4143.4
 5.21000e+06 -6.33649e+00     39.145     4144.2
 5.21000e+06 -6.33582e+00     39.134     4144.0
 5.21000e+06 -6.33955e+00     39.196     4145.1
 5.21000e+06 -6.34019e+00     39.206     4145.4
 5.22000e+06 -6.31936e+00     38.861     4138.6
 5.22000e+06 -6.31525e+00     38.793     4137.2
 5.22000e+06 -6.31674e+00     38.817     4137.7
 5.22000e+06 -6.31811e+00     38.840     4138.2
 5.22000e+06 -6.33083e+00     39.046     4141.9
 5.22000e+06 -6.33005e+00     39.031     4141.6
 5.22000e+06 -6.32173e+00     38.900     4139.5
 5.22000e+06 -6.32280e+00     38.917     4139.8
 5.22000e+06 -6.32382e+00     38.933     4140.0
 5.22000e+06 -6.32906e+00     39.014     4141.3
 5.22000e+06 -6.32484e+00     38.949     4140.3
 5.22000e+06 -6.32804e+00     38.998     4141.1
 5.22000e+06 -6.32694e+00     38.981     4140.8
 5.22000e+06 -6.32590e+00     38.965     4140.5
 5.22000e+06 -6.32052e+00     38.879     4138.9
 5.23000e+06 -6.29339e+00     38.455     4130.8
 5.23000e+06 -6.28194e+00     38.274     4127.8
 5.23000e+06 -6.30071e+00     38.566     4133.0
 5.23000e+06 -6.29704e+00     38.509     4131.6
 5.23000e+06 -6.26329e+00     37.989     4121.7
 5.23000e+06 -6.24951e+00     37.762     4116.9
 5.23000e+06 -6.27432e+00     38.153     4124.7
 5.23000e+06 -6.28807e+00     38.375     4129.4
 5.23000e+06 -6.31018e+00     38.714     4135.8
 5.23000e+06 -6.31199e+00     38.742     4136.3
 5.23000e+06 -6.31365e+00     38.768     4136.8
 5.23000e+06 -6.30822e+00     38.682     4135.2
 5.23000e+06 -6.30599e+00     38.649     4134.6
 5.23000e+06 -6.30353e+00     38.608     4133.8
 5.24000e+06 -6.22766e+00     37.437     4109.8
 5.24000e+06 -6.20258e+00     37.068     4103.4
 5.24000e+06 -6.14281e+00     36.188     4088.0
 5.24000e+06 -6.17094e+00     36.605     4095.2
 5.24000e+06 -6.15638e+00     36.376     4090.7
